,cost,emission,grid,wood_supply,DHDC_small_heat,DHDC_medium_heat,DHDC_large_heat,wood_boiler_heat,wood_boiler_DHW,PV,SCFP,DHW_to_heat,ASHP,ASHP_DHW,GSHP_heat,GSHP_cooling,battery,DHW_storage,heat_storage,geothermal_boreholes,demand_electricity,demand_space_heating,demand_space_cooling,demand_hot_water
0,33974.122505072606,3513.0763608409,7.492635175250948,0.3172813039015098,,,,0.0,5.0,33.50894397185995,0.0,0.0,11.572359999999998,3.7230697539356097,,,7.826957046971271,0.0,0.0,,4.733999999999999,11.572359999999998,9.562666666666667,3.9451666666666667
1,13161.551557593422,3835.428936260908,7.635560932624573,0.0,,,,0.0,0.0,25.136907060090785,0.0,1.0,11.55919333333333,3.9451666666666663,,,1.8269341582687701,0.0,0.0,,4.733999999999999,11.572359999999998,9.562666666666667,3.9451666666666667
2,12060.249710674902,4157.781511680916,8.114995355848638,0.0,,,,0.0,0.0,15.762166012101282,0.0,1.0,11.55919333333333,3.9451666666666663,,,0.0,0.0,0.0,,4.733999999999999,11.572359999999998,9.562666666666667,3.9451666666666667
3,11455.772156919273,4480.134087100931,8.284759814921967,0.0,,,,0.0,0.0,7.7874542165387,0.0,1.0,11.55919333333333,3.9451666666666663,,,0.0,0.0,0.0,,4.733999999999999,11.572359999999998,9.562666666666667,3.9451666666666667
4,10887.373214047453,4802.486662520935,9.0,0.3172813039015098,,,,0.0,0.0,0.0,0.0,1.0,11.55919333333333,3.9451666666666663,,,0.0,0.0,0.0,,4.733999999999999,11.572359999999998,9.562666666666667,3.9451666666666667
