,cost,emission,grid,wood_supply,DHDC_small_heat,DHDC_medium_heat,DHDC_large_heat,wood_boiler_heat,wood_boiler_DHW,PV,SCFP,DHW_to_heat,ASHP,ASHP_DHW,GSHP_heat,GSHP_cooling,battery,DHW_storage,heat_storage,geothermal_boreholes,demand_electricity,demand_space_heating,demand_space_cooling,demand_hot_water
0,37440.55744361732,3262.36717196983,4.88577657190047,0.2832231497942992,20.0,0.0,0.0,5.000000000000001,5.000000000000001,23.778042798371178,0.0,0.0,10.492323659893396,1.486430451612903,1.1015440030668617,0.874735483870968,0.524575506652967,0.0,0.0,1.0934193548387101,1.4247496505376342,11.820446182795699,0.8747354838709678,1.746103494623656
1,11168.56752591009,3519.322742168367,5.833131894203663,0.0,0.0,0.0,0.0,0.0,0.0,19.18681626203338,0.0,0.0,11.566026986857711,1.7461034946236562,0.2544191959379906,0.8747354838709679,0.0,0.0,0.0,1.09341935483871,1.4247496505376342,11.820446182795699,0.8747354838709678,1.746103494623656
2,10679.253378808573,3776.278312366903,5.903006639492267,0.0,0.0,0.0,0.0,0.0,0.0,12.79120054962497,0.0,0.0,11.566026986857711,1.7461034946236562,0.2544191959379906,0.8747354838709679,0.0,0.0,0.0,1.09341935483871,1.4247496505376342,11.820446182795699,0.8747354838709678,1.746103494623656
3,10189.939231707056,4033.2338825654397,5.97288138478087,0.0,0.0,0.0,0.0,0.0,0.0,6.395584837216561,0.0,0.0,11.566026986857711,1.7461034946236562,0.2544191959379906,0.8747354838709679,0.0,0.0,0.0,1.09341935483871,1.4247496505376342,11.820446182795699,0.8747354838709678,1.746103494623656
4,9700.627446796896,4290.189452763975,7.0,0.2832231497942992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.566026986857707,1.7461034946236562,0.2544191959379906,0.874735483870968,0.0,0.0,0.0,1.0934193548387101,1.4247496505376342,11.820446182795699,0.8747354838709678,1.746103494623656
