,cost,emission,grid,wood_supply,DHDC_small_heat,DHDC_medium_heat,DHDC_large_heat,wood_boiler_heat,wood_boiler_DHW,PV,SCFP,ASHP,ASHP_DHW,GSHP_heat,GSHP_cooling,battery,DHW_storage,heat_storage,geothermal_boreholes,demand_electricity,demand_space_heating,demand_space_cooling,demand_hot_water
0,1971744.734253172,5508.563421255478,9.0,61.0,,,,2000.0,2000.0,42.652951724433485,0.0,9.0,6.0,0.0,11.0,250.00000000000006,0.0,0.0,69.85706620710344,6.4985,41.89016666666665,18.739966666666664,5.40944
1,1613270.2995119211,5953.119192563028,11.0,55.0,,,,41.890166666666644,5.0,42.652951724433485,0.0,8.121692603186933,5.39594,0.0,10.618274063479731,8.054791666666665,0.0,0.0,69.85706620710344,6.4985,41.89016666666665,18.739966666666664,5.40944
2,1483363.2527446626,6397.674963870739,12.0,43.0,,,,33.768474063479715,0.0,42.652951724433485,0.0,8.121692603186933,5.40944,0.0,10.618274063479731,8.054791666666665,0.0,0.0,69.85706620710344,6.4985,41.89016666666665,18.739966666666664,5.40944
3,1364837.3522232517,6842.230735178355,13.0,35.0,,,,27.726625679127466,0.0,42.652951724433485,0.0,14.163540987539186,5.40944,0.0,10.618274063479731,8.054791666666665,0.0,0.0,69.85706620710344,6.4985,41.89016666666665,18.739966666666664,5.40944
4,1246848.1909747568,7286.7865064859825,24.0,0.0,,,,0.0,0.0,42.652951724433485,0.0,41.890166666666644,5.40944,0.0,10.618274063479731,7.4191805555555534,0.0,0.0,69.85706620710344,6.4985,41.89016666666665,18.739966666666664,5.40944
