,cost,emission,grid,wood_supply,DHDC_small_heat,DHDC_medium_heat,DHDC_large_heat,wood_boiler_heat,wood_boiler_DHW,PV,SCFP,ASHP,ASHP_DHW,GSHP_heat,GSHP_cooling,battery,DHW_storage,heat_storage,geothermal_boreholes,demand_electricity,demand_space_heating,demand_space_cooling,demand_hot_water
0,1101792.93517198,2036.6954744030745,5.0,15.0,100.0,700.0,2000.0,2000.0,2000.0,21.463851004984374,0.0,7.0,3.0,,,250.00000000000006,0.0,0.0,,3.0912733333333335,8.355749999999999,6.163666666666667,2.6003333333333334
1,479564.87607311294,2126.493426286274,5.0,10.0,50.0,0.0,0.0,5.0,5.0,21.463851004984377,0.0,6.163666666666667,2.560303333333333,,,4.403319444444446,0.0,0.0,,3.0912733333333335,8.355749999999999,6.163666666666667,2.6003333333333334
2,414202.63299660746,2216.2913781694715,6.0,4.0,50.0,0.0,0.0,0.0,5.0,21.463851004984377,0.0,6.163666666666667,2.560303333333333,,,4.403319444444446,0.0,0.0,,3.0912733333333335,8.355749999999999,6.163666666666667,2.6003333333333334
3,374168.87116632715,2306.089330052668,6.0,4.0,50.0,0.0,0.0,0.0,5.0,21.463851004984377,0.0,6.163666666666667,2.560303333333333,,,4.403319444444446,0.0,0.0,,3.0912733333333335,8.355749999999999,6.163666666666667,2.6003333333333334
4,332658.8805196841,2395.887281935865,6.0,0.0,50.0,0.0,0.0,0.0,0.0,21.463851004984374,0.0,6.163666666666667,2.6003333333333334,,,3.8111666666666673,0.0,0.0,,3.0912733333333335,8.355749999999999,6.163666666666667,2.6003333333333334
